id,created_at,subject,concept,total_questions,correct_count,wrong_count,details
1,2026-06-19 06:30:11,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""correct"": [""2024_44""], ""wrong"": []}"
2,2026-06-19 07:09:30,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2019_41"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
3,2026-06-20 13:00:12,SE,ISO/IEC 25010 품질 표준,1,1,0,"{""q_id"": ""2026_32"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
4,2026-06-20 13:11:23,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_45"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
5,2026-06-20 13:38:42,DB,"DB 정규화 단계 및 정규형 특징 (1NF~5NF, BCNF)",1,1,0,"{""q_id"": ""2015_51"", ""user_choice"": [1], ""correct_answer"": [1, 3], ""is_correct"": true}"
6,2026-06-20 13:39:02,DB,"DB 정규화 단계 및 정규형 특징 (1NF~5NF, BCNF)",1,0,1,"{""q_id"": ""2015_51"", ""user_choice"": [2], ""correct_answer"": [1, 3], ""is_correct"": false}"
7,2026-06-20 13:41:41,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_45"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
8,2026-06-20 13:52:48,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2026_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
9,2026-06-20 13:59:11,DB,기타,1,1,0,"{""q_id"": ""2015_51"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
10,2026-06-20 14:00:56,SE,클래스 다이어그램 (UML),1,0,1,"{""q_id"": ""2019_31"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
11,2026-06-20 14:06:58,SE,기타,1,1,0,"{""q_id"": ""2019_31"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
12,2026-06-20 14:10:11,SE,애자일 및 스크럼 방법론,1,0,1,"{""q_id"": ""2026_46"", ""user_choice"": [3], ""correct_answer"": [1], ""is_correct"": false}"
13,2026-06-20 14:16:02,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,0,1,"{""q_id"": ""2026_46"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
14,2026-06-20 14:19:31,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,0,1,"{""q_id"": ""2026_46"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
15,2026-06-20 14:27:05,DB,SQL 쿼리 구문 (DDL/DML/DCL),1,0,1,"{""q_id"": ""2026_70"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
16,2026-06-20 14:27:41,DB,"2-b. SQL, 내장SQL, 절차형 SQL, ODBC/JDBC 등",1,0,1,"{""q_id"": ""2026_70"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
17,2026-06-20 14:28:04,DB,"2-b. SQL, 내장SQL, 절차형 SQL, ODBC/JDBC 등",1,1,0,"{""q_id"": ""2026_70"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
18,2026-06-21 04:58:24,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2026_67"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
19,2026-06-21 04:59:13,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2026_67"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
20,2026-06-21 05:04:41,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2026_67"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
21,2026-06-21 05:05:52,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2026_67"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
22,2026-06-21 05:12:43,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,0,1,"{""q_id"": ""2026_67"", ""user_choice"": [4], ""correct_answer"": [2], ""is_correct"": false}"
23,2026-06-21 05:13:17,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,0,1,"{""q_id"": ""2018_74"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
24,2026-06-21 05:13:32,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2018_74"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
25,2026-06-21 05:13:48,DB,1-a. 데이터베이스 시스템 개념 및 이론,1,1,0,"{""q_id"": ""2026_67"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
26,2026-06-24 02:29:13.676962,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
27,2026-06-24 02:30:25.353633,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2023_28"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
28,2026-06-24 04:16:05.672307,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2015_38"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
29,2026-06-24 04:17:39.76966,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2022_50"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
30,2026-06-24 04:18:24.013717,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_45"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
31,2026-06-24 04:19:11.192372,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2017_30"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
32,2026-06-22 00:57:55,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2016_45"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
33,2026-06-22 23:26:52,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2019_30"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
34,2026-06-22 23:33:49,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,0,1,"{""q_id"": ""2025_45"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
35,2026-06-22 23:33:55,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_45"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
36,2026-06-22 23:34:13,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2021_37"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
37,2026-06-24 06:35:28.731612,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2026_49"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
38,2026-06-24 06:35:58.339499,SE,"4-h. SOA, MSA",1,1,0,"{""q_id"": ""2023_39"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
39,2026-06-24 06:36:30.590205,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2018_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
40,2026-06-24 07:49:11.594162,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2024_30"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
41,2026-06-24 09:12:21.28386,SE,1-c. 설계원리,1,0,1,"{""q_id"": ""2016_27"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
42,2026-06-24 09:14:02.90991,SE,3-b. 형상관리,1,1,0,"{""q_id"": ""2023_42"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
43,2026-06-24 09:15:00.40634,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,0,1,"{""q_id"": ""2017_29"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
44,2026-06-24 23:33:19.852688,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2023_37"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
45,2026-06-24 23:35:34.913825,SE,[기타],1,1,0,"{""q_id"": ""2018_44"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
46,2026-06-25 03:08:27.772594,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2015_38"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
47,2026-06-25 03:09:08.978738,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2025_29"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
48,2026-06-25 03:09:33.848736,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2026_43"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
49,2026-06-25 03:10:10.396914,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2015_41"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
50,2026-06-25 03:16:32.869053,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2018_37"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
51,2026-06-25 04:05:27.818517,SE,[기타],1,1,0,"{""q_id"": ""2022_44"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
52,2026-06-25 07:19:43.607983,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
53,2026-06-25 07:20:00.584659,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2021_28"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
54,2026-06-25 07:20:22.577934,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2023_35"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
55,2026-06-25 07:28:11.975809,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,0,1,"{""q_id"": ""2019_32"", ""user_choice"": [4], ""correct_answer"": [1], ""is_correct"": false}"
56,2026-06-25 07:28:35.61793,SE,1-d. UML/SysML 모델링,1,0,1,"{""q_id"": ""2021_31"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
57,2026-06-25 07:29:09.888975,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_32"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
58,2026-06-25 07:29:43.988968,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2019_49"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
59,2026-06-25 10:11:44.355572,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2024_45"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
60,2026-06-25 10:13:39.349192,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2025_33"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
61,2026-06-25 12:58:07.649465,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,0,1,"{""q_id"": ""2026_29"", ""user_choice"": [1], ""correct_answer"": [3], ""is_correct"": false}"
62,2026-06-25 12:58:45.176696,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2016_30"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
63,2026-06-25 13:00:20.381485,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2015_34"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
64,2026-06-25 13:01:41.715469,SE,"4-g. 전자정부표준프레임워크, 스프링 프레임워크",1,1,0,"{""q_id"": ""2021_34"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
65,2026-06-25 13:02:15.034106,SE,"4-g. 전자정부표준프레임워크, 스프링 프레임워크",1,1,0,"{""q_id"": ""2017_37"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
66,2026-06-25 13:03:17.864695,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2019_25"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
67,2026-06-25 13:03:51.247504,PM,"3-b. 인적 자원관리, 의사소통관리",1,1,0,"{""q_id"": ""2020_21"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
68,2026-06-25 13:04:48.338495,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2021_15"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
69,2026-06-25 13:07:27.899201,PM,2-c. 정보시스템 감리 관련 가이드,1,1,0,"{""q_id"": ""2018_20"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
70,2026-06-25 13:11:51.16592,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,0,1,"{""q_id"": ""2020_13"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
71,2026-06-25 13:14:31.27617,PM,2-c. 정보시스템 감리 관련 가이드,1,1,0,"{""q_id"": ""2026_2"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
72,2026-06-25 13:16:23.141151,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2016_15"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
73,2026-06-25 13:17:10.097885,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2025_8"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
74,2026-06-25 13:17:43.832969,PM,[기타],1,1,0,"{""q_id"": ""2024_24"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
75,2026-06-25 13:18:22.275229,PM,[기타],1,1,0,"{""q_id"": ""2026_11"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
76,2026-06-25 13:19:29.077029,PM,2-c. 정보시스템 감리 관련 가이드,1,0,1,"{""q_id"": ""2018_19"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
77,2026-06-26 02:46:14.005447,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2025_30"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
78,2026-06-26 03:15:04.230445,SE,1-f. 설계패턴,1,1,0,"{""q_id"": ""2025_48"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
79,2026-06-26 03:16:04.370759,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2022_48"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
80,2026-06-26 04:39:37.930217,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,1,0,"{""q_id"": ""2018_34"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
81,2026-06-26 04:40:06.719232,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2016_46"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
82,2026-06-26 04:40:25.615301,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2026_40"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
83,2026-06-26 05:02:40.545027,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2015_49"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
84,2026-06-26 05:03:07.673768,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2026_32"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
85,2026-06-26 05:08:19.246071,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2019_33"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
86,2026-06-26 05:08:55.480563,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2023_26"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
87,2026-06-26 05:09:24.463969,SE,1-d. UML/SysML 모델링,1,0,1,"{""q_id"": ""2021_50"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
88,2026-06-26 05:17:11.670465,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2024_36"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
89,2026-06-26 05:18:12.623629,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2022_45"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
90,2026-06-26 05:20:39.267599,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2021_49"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
91,2026-06-26 05:27:36.074823,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2019_44"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
92,2026-06-26 05:33:14.435794,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2015_27"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
93,2026-06-26 05:34:32.160938,PM,[기타],1,1,0,"{""q_id"": ""2023_4"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
94,2026-06-26 05:36:20.981605,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2017_14"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
95,2026-06-26 05:37:02.048451,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2023_6"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
96,2026-06-26 05:39:36.558451,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2021_22"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
97,2026-06-26 05:41:49.691131,PM,[기타],1,1,0,"{""q_id"": ""2021_2"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
98,2026-06-26 05:42:32.11733,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2018_9"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
99,2026-06-26 05:42:37.74862,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2018_9"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
100,2026-06-26 05:45:04.365048,PM,"3-a. 조직구조, 조직이론, 조직설계",1,1,0,"{""q_id"": ""2022_6"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
101,2026-06-26 05:53:31.014711,PM,[기타],1,0,1,"{""q_id"": ""2019_7"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
102,2026-06-26 05:53:54.043222,PM,[기타],1,0,1,"{""q_id"": ""2024_20"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
103,2026-06-26 05:54:21.268449,PM,[기타],1,0,1,"{""q_id"": ""2016_2"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
104,2026-06-26 05:55:15.907847,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,0,1,"{""q_id"": ""2021_24"", ""user_choice"": [4], ""correct_answer"": [1], ""is_correct"": false}"
105,2026-06-26 05:58:40.626841,PM,[기타],1,0,1,"{""q_id"": ""2015_6"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
106,2026-06-26 06:45:31.803089,SE,1-g. 사용자 인터페이스 설계,1,0,1,"{""q_id"": ""2019_39"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
107,2026-06-26 06:46:01.789672,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,1,0,"{""q_id"": ""2026_29"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
108,2026-06-26 06:46:13.498925,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2026_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
109,2026-06-26 06:49:15.242322,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2017_47"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
110,2026-06-26 07:14:38.300458,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
111,2026-06-26 07:15:07.145225,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2023_34"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
112,2026-06-26 08:01:03.901556,SE,[기타],1,1,0,"{""q_id"": ""2025_47"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
113,2026-06-26 08:04:28.317362,SE,[기타],1,1,0,"{""q_id"": ""2016_33"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
114,2026-06-26 08:46:23.555163,SC,"1-a. 암호 알고리즘, 해쉬함수, 키관리, 암호 프로토콜 등 암호시스템",1,0,1,"{""q_id"": ""2024_116"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
115,2026-06-26 08:48:06.985342,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2018_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
116,2026-06-26 08:48:41.323264,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2022_49"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
117,2026-06-26 08:50:09.753369,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2021_42"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
118,2026-06-26 09:03:04.747974,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2026_28"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
119,2026-06-26 09:03:43.852032,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2017_29"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
120,2026-06-26 09:08:42.156281,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2023_40"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
121,2026-06-26 09:10:22.733444,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2021_43"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
122,2026-06-26 09:11:27.080408,PM,[기타],1,1,0,"{""q_id"": ""2023_2"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
123,2026-06-26 09:12:33.733496,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,0,1,"{""q_id"": ""2015_16"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
124,2026-06-26 09:14:01.022059,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,0,1,"{""q_id"": ""2016_6"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
125,2026-06-26 09:15:34.534674,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2023_15"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
126,2026-06-26 10:30:18.294949,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2019_29"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
127,2026-06-26 10:30:36.398867,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,1,0,"{""q_id"": ""2018_34"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
128,2026-06-26 10:31:34.318188,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2022_38"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
129,2026-06-26 10:32:26.87612,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2019_33"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
130,2026-06-26 10:33:56.209779,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2021_48"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
131,2026-06-26 10:36:17.684288,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2021_43"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
132,2026-06-26 10:37:00.327444,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2019_49"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
133,2026-06-26 10:41:18.063175,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,0,1,"{""q_id"": ""2026_48"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
134,2026-06-26 10:45:15.364191,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2023_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
135,2026-06-26 10:46:23.883669,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2015_31"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
136,2026-06-26 10:53:57.957966,SE,1-d. UML/SysML 모델링,1,0,1,"{""q_id"": ""2025_44"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
